text,label
ມັກອີ່ຫລີ,1
ອັບເດດແລ້ວ ເຂົ້າຫລິ້ນເດັ້ງອອກຕະຫລອດແກ້ໄຂໃຫ້ແດ່ຈັກເປັນສົ້ນຕີນຫຍັງວະເຊັງໂວຍ,0
ມັນລົງຢາກກ້າຍໃຊ່ຂໍມູນໄປຫມົດແລ້ວກໍ່ຍັງບໍ່ໄດ້ອີກ,0
update ບໍ່ສົມບູນ ກະລຸນາແກ້ໄຂ້ດ້ວຍ,0
ໄມເກັາ.,1
ບໍ່ຢາກໃຫ້ບໍ່ມີຂ່າວຫຼື່ການຕິດຕາມກັບບຸກຄົນອື່ນໃນwhatsappຢາກໄດ້ເວີຊັ້ນເກົ່າ,0
ທ້າວສົມຊາຍ ເຂັມມະລາດ,1
ແອັບນີ້ຄັກຫລາຍ,1
ໃຊ້ດີມີປະໂຫຍດ.,1
ສາຍໃຊ່ໃດ້ດີໆໆໆ,1
ດີໄຈເລິຍແອັຍນີ້,1
ຕ່າເດັດລາວ,1
ຈິດໃຈ,1
ແອບໂຄດແຍ່ລະຫັດແນະນໍາຕົວແມ່ມໃສ່ບໍ່ໄດ້,0
ຂໍຖາມແນ່ເຟສບຸກເປັນຫຍັງຕອນນີ້ຄືສະຫມັກບັນຊີໃຫມ່ບໍ່ໄດ້,0
ບໍ່ມີບ່ອນໃຫ້ລົງທະບຽນ ປັບປຸງແດ່ເດີ້ ດາວຫນື່ງກະຍັງບໍ່ຢາກໃຫ້,0
ສົນທະນາກັບເພື້ອນ,1
ດີວອ່ງໄວທັນເວລາ,1
ໃຊ້ສະດວກສະບາຍທັນໃຈ,1
ເປັນຄົນມິລະດັດສູງ,1
ກອກຂໍ້ມູນຈັ່ງໃດກະບໍ່ໄດ້ ແກ້ໄຂແດ່ເດີ,0
ສົ່ງລະຫັດໃຫມ່ໃຫ້ແດ່ລືມລະຫັດລືມແລ້ວ,0
ອັບເດດຕະຫລອດແລະກະໃຊ້ຍາກເຂົ້ານັບມຶ້ ເຂົ້າໃຈຢູ່ວ່າເພຶ່ອຄວາມປອດໄພ ແຕ່ຖ້າອັບເດດເວີຊັ້ນໄຫມ່ແລ້ວໃຊ້ຍາກຂະຫນາດນີ້ ກະຢ່າສູ່ເຮັດສະເວີຊັ້ນໃຫມ່ນະ ແທນທີ່ສິໃຫ້ມັນສະດວກພັດວ່າສໍ້ຊ້ໍາ,0
ດີ່ລາຍ,1
ແມ່ນຫຍັງຄືວ່າດົນແທ້,1
ໃຊ້ງານໄດ້ດີບໍ່ມີຂໍ້ຕິ ເປັນກໍາລັງໃຈໃຫ້ພັດທະນາຕໍ່ໄປ,1
ໃຊ້ງານດີສົມຄວນ,1
ມັກເລີຍ,1
ລະບົບຊ້າແຮງເບີ່ງການເຄື່ອຍໄຫວບໍໄດ້,0
ຄົນຄຕຕຟ,1
ສະນຸກຫລາຍດີເດິ້ພີ່ນ້ອງ,1
ດີມາກຄະ,1
ອັບເດດໃຫມ່ນິແຮງຫນັກກວ່າເກົ່າເຂົ້າສູ່ລະບົບກະບໍ່ໄດ້,0
deeດີ,1
ເດັ້ງອອກຕະຫລອດ ລົງທະບຽນບໍ່ໄດ້,0
ຢາກຜູກມິດກັບເພືອນທຸກຄົນ,1
ຮູ້ສຶກຍີນດີ ແລະປອດໃຝ,1
ໃຊ້ງານງ່າຍ ສະດວກ ທັນສະໄຫມດີ,1
ປັບປຸງແນ່ ຊ່ວງ8ໂມງແລງຫາ10ໂມງແລງ ເຂົ້າກາຢາກຈະຈ່າຍຄ່າເຄື່ອງກາບໍ່ໄດ້ຢື່ນຖ້າ ແອບໂຫລດເປັນຊ່ວງໂມງ,0
ຄັກໆ ສະຫນັບສະຫນູນ ໃຫ້ຄົນມີງານເຮັດ ຈະໄດ້ບໍ່ເປັນ ຂີ້ລັກ ເປັນໂຈນ.,1
ນູທອງຄໍາ,1
ກາກໂພດເຂົ້າຍາກເຂົ້າຊ້າ ບໍ່ປັບປຸ່ງຫຼັງເລີຍ,0
ໄດ້ຮງນ້ຮູ້ລາຍຢາງ,1
ເຂົ້າແອບຍາກຫລາຍ,0
ຕິດຕັງແອັບ,1
ຍາກໄດ້ເງິນ,1
ດີຫຼາຍສື່ສານສະດວກ,1
ກົດເຂົ້າແອັບ ຫມຸນຕິ້ວໆ,0
ໂທອອກໂທເຂ້າຄືບໍໄດ້,0
ໂຄດແຍ້ແຮງ ລົບອອກສາລະຫັດຕົ້ນທາງປາຍທາງ ຈັກແມ່ນອີຍັງໄຊ້ຍາກໂຄດໆ ບໍເຕືອນຍັງເລີຍ,0
ດີດີດຮເ,1
ມັກຫລາຍແອັບນີ້ ໂອນງ່າຍ ໂອນໄວ,1
ອັບເດດຕະຫຼອດຊາດ,0
ສາມາດແຊັດຫາກັນໄດ້ໂທໄດ້,1
ເປັນແອັບທີ່ທັນສະໃຫມແລະສະດວກສະບາຍ,1
ລົງຊື່ເຂົ້າໃຊ້ກະຍາກ ປຽ່ນເປັນພາສາລາວກະບໍ່ໄດ້ ແກ້ໄຂໃຫ້ແດ່ ຍອມເລີຍ,0
ບອດແອບ,1
ນ້ອຍມະນີວອນວົງອໍາຄາ,1
ປ້າພອນ,1
ຢອດຢຽທຫຼາຍ,1
ແອບບໍ່ດີສະຫມັກລະຫັກບໍ່ເຫັນມາເລີຍ,0
ດີຫລາຍສໍາລັບການໂຄສະນາ ແລະເຜີຍແຜ່ຂໍ້ມູນຂ່າວສານ ພ້ອມທັງການຕິດຕໍ່ພົວພັນຕ່າງໆ,1
ກະດີຢູ່ນ່າ,1
ໄຫ້ປະໂຫຍດຫລາຍຢ່າງ,1
ລົງທະບງນໃຫ້ແດ່,1
ຂອບໃຈທີ່ໃຫ້ບໍ່ລິການ,1
ເຂົ້າແລ້ວລ່ະເດັງເຂົ້າຫລິ້ນຍັງກະບໍ່ໄດ້ເຂົ້າແລ້ວລ່ະເດັງອອກແກ້ໄຂບ່ອນນີ້ແດ່ເດີ,0
ຫັງໂປງ,1
ຢ່ຽມ,1
ແບບເກົ້າຫັນກະດີແລະນ່າ ໄປປຽນແບບໄຫມ່,0
ແອັບກາກສຸດ ລັອກອິນໂຕເກົ່າຂໍ້ມູນພັດບໍ່ອອກມາແບບເກົ່າ ແນະນ້ໍາແກ້ໄຂລະບົບລັອກອິນຄືນໄຫມ່ ປິດການໄຊ້ແອັບນີ້ມາດົນໂຫລດມາໄຊ້ໄຫມ່ ພັດວ່າບໍ່ເຫັນຫຍັງຍອດເງີນໃນບັນຊີກະບໍ່ເຫັນ ພະນັກງານກະຕອບຄືຄົນທໍາມະດາແບບບໍ່ຮູ້ກ່ຽວກັບລະບົບຫຍັງເລີຍຄືບໍ່ແມ່ນພະນັກງານໃນບໍລິສັດ ຄືຄົນທົ່ວໄປແຊທຕອບເຮົາ,0
ແອັບນີ້ດີຫຼາຍເຕີມບັດກໍ່ໄດ້ເງີນຄືນສ່ຽງໂຊກກໍງ່າຍແລະສະບາຍໃຜທີ່ໂຫຼດແອັບນີ້ມາໃຫມ່ສາມາດໃສ່ລະຫັດຜູ້ແນະນໍາໄດ້ເດີ 86680070 ຖ້າໃສ່ຈະເປັນການຂອບໃຈຢ່າງຍິ່ງຂໍໃຫ້ເຮັງໆກັບການສ່ຽງດວງເນີທຸກຄົນ,1
ດີອີລີ ສຸດຍອດ,1
ສົ່ງໄວອາຫານກໍແຊບ,1
ໃຊ້ໄດ້ດີຫຼາຍ ບໍ່ຕ້ອງໄປສູນ ຢູ່ໃສກໍ່ລົງທະບຽນໄດ້ ຂ້ອຍລົງແລ້ວ 3 ເບີ້ 3ເຄືອຂ່າຍ ຂອບໃຈທ່ານ ທີ່ສ້າງຄວາມສະດວກໃຫ້ພວກເຮົາ,1
ເປັນຍັງບໍໄດ້ລີລະໄດ້ເດີ,1
ແຊ່ບໍ່ໃດ້ໃຊ້ງານບໍ່ດີຄືເກົ່າ,0
ຫຼລາກລາຍ,1
ດີຫຼາຍດຽວນີ້,1
ຫ້າ,1
ມີຫນ້ອຍ,1
ຫນ້າພໍໃຈ,1
ປັບເວີຊັນໃຫມ່ອັບເດບບໍ່ໄດ້ເຂົ້າຈົນ ໂທສະລັບຮ້ອນຍັງບໍ່ໄດ້,0
ຂອບໄຈຈຮ,1
ສ.ປ.ປ.ລາວ.,1
ໃສ້ດີລາຍ,1
ok ດີມາກໆເລີຍ,1
ມັນຕັງບໍໄດ້,0
ເຄີຍລີນແລ້ວ,1
ແອປຫົວຄວຍຕິດຕັ້ງຊິເຂົ້າເບີກະມີແຕ່ເດັ້ງອອກ,0
ມັກຫລາຍໃຊ້ສະດວກ,1
ແອັບໃຊ້ດີຫລາຍ,1
ໄກ່ໆ,1
ຜູ້ບໍລິການຫນ້ອຍ ຜູ້ໃຫ້ບໍລີການກໍຫນ້ອຍເຊັ່ນກັນ ຢາກໃຫ້ຫັນມາສົນໃຈດ້ານການຕະຫຼາດ ແລະ ການບໍລິການອີກ ຖ້າຄົນຮູ້ຈັກໃຊ້ແອັບຫຼາຍ ກໍ່ຈະດີແກ່ຜູ້ຂັບໂລກ້າເອງ,1
ດີງາມເດີ,1
ລູກຫຼີ້ນຫຼາກຫລາຍ.ລ້ວນແລ້ວມີປະໂຫຍດ,1
ສຸດຍອດຄວາມພັດທະນາ,1
ດີໄຈຫຼາຍທີໄດ້ໄຊ້ແອບນີ້ແລະທາງສູນຢູນິເທວສ້າງແອບນີ້ຂື້ນ,1
ສົ່ງຮອດບ້ານກະແວລິກູດຫລາຍ,1
ຊອກຫລີນມາກໆດ້ວຍນະ,1
ກໍດີຢູ່ແຕ່ຢາກແບບມີຂອງຂັວນແຈກເປັນດາຕາແບບທິດລະເທື່ອນ່າຈະດີນາ,1
ແອບໃຊ້ບໍ່ໄດ້ເລິຍກາກແຮງ,0
ອັບເດດແລ້ວກໍຫລີ້ນບໍ່ໄດ້,0
ອັບເດດແລວເຢ້,1
ເຟດບຸກ,1
ຕີມາກ,1
ມັກຫລິ້ນມວນດີ,1
ກູ້ຂໍ້ມູນຄືນ,1
ສາວນ້ອຍ ຂີ້ໃຫ້,0
ດີຢູ່ໆ ຕິ .,1
ແກັ໋ວ,1
ເຂົາຢາກໆ,0
ຈີ່ເຮີ144,1
ແອບສ້ນຕີນກູ່ຖ້າລະຫັດ otp ເປັນຊົ່ວໂມງຍັງບໍ່ມາເຊີນພັດທະນາແດ່ແອບໃຫມ່ແດ່,0
ເກີນໄປບໍ ຂ້ອຍສິໃຊ້ my unitelກະບັງຄັບໃຫ້ມາໂຫຼດລາວແອັບ ຂື້ນໂຄສະນາລັອກບໍ່ໃຫ້ກົດໂຄສະນາອອກ ແລະ ຄືສິຫຍຸ້ງຍາກແທ້ ລາຍຊື່ຕິດຕໍ່ຂໍ້ມູນສ່ວນຕົວບໍ່ຢາກເປີດເຜີຍກະບໍ່ໄດ້,0
ຫລິ້ນສະບາຍທັນໃຈ,1
ບໍ່ມັກເວລາຊື້ເລກໂຕໃດທີ່ບໍ່ໄດ້ລະບໍ່ໂຊໃຫ້ເຫັນ,0
ມົດໂຕຊີວິດກູນິ,1
ຖືກໃຈຂໍສິດເຂົ້າຮວ່ມ,1
ກາກວະ,0
ອັບເດຊ້າຫລາຍຊ່ວຍແກ້ໄຂໃຫ້ແນ່,1
ທໍາດີບໍ່ມີຄາ່,1
ໃຊ້ສະດວກໃຊ້ໄດ້ຈິງລວດເລວ,1
ໃຊ້ແລ້ວດີອາຫລີ,1
ໄຫ້ເລີຍ5ດາວ,1
ເຄເຄ,1
ຄືມັນດີມາກກກ,1
ອັບເດດຄັ້ງນີ້ໃຊ້ດີທຸກຢ່າງພໍໃຈຫຼາຍໆພັດທະນາຕໍ່ໄປເດີ,1
ເຂົ້າບໍ່ໄດ້ເຂົ້າລະເດັ້ງອອກແກ້ໄຂໃຫ້ແນ່ເດີ,0
ດີແຮງແອັບນີ້,1
ຕອງຄໍາ ໄຊຍະພອນ,1
ອັບເດດໃຫມ່ມີບັກຕະຫລອດເຮັດພາລະກິດຟັງເພງກະບໍ່ໄດ້,0
ເຂົ້າແອັບບໍ່ໄດ້ເລີຍແກ້ໄຂແນ່,0
ເປັນຫຍັງຫວາຄືໂຫລດບໍ່ໄດ້,0
ແນະນໍາໃຫ້ປັບປຸ່ງໃຫມ່ຈະດີກວ່າເພາະຫມູນບາດໃດ້ກະໄດ້ແຕ່ອັນຟັງເພງຮ່ວມກັນກັບເຊິ່ນຫມູ່ຕິດຕັງຫມູນບາດໃດຖືກແຕ່2ຢາງນິ້ໂຄດເບື່ອບໍ່ໄດ້ເງິນຟີຮເລີຍເວລາໂທກະບໍ່ຍິນຍັງ,0
ຊອກປະຫວັດການໂອນເງີນ ເຂົ້າ ອອກ ຢາກໆ,0
ໃສ້ງານງາຍສະດວກ,1
ໃຊເຮັດແນວໃດແດ່,1
ນ້ອຍນ່າ ສີສຸທອນ,1
ດີທີ່ໃນໂລກທີ່ເຄີຍເຈີ້ມາ,1
ຂໍຄູຍ,1
ຖືກໃຈໄຊ້ງານດີ,1
ຂ້ອຍຮັກເຈົາ,1
ຄວາມກ້າວຫນ້າ.,1
ນິນ່ນຍືາບ່ນຮ້ຮແຮ້າຜ,1
ເປ້ັນຫຍ້ັງຈຶງລິ້ນບໍໃດ້ລະ ເບີກະໃຊ້ແລ້ວ ບອກແຕ່ໃຫ້ລໍຖ້າ1ວິນາທີ ນິ້ຖ້າຮອດເປັນ2 3ຊົ່ວໂມງແລ້ວຫຍັງຄືເກົ່າ.ມັນເປັນຫຍັງຫວະແອັບນິ້ນະ,0
ບໍ່ມັກແຮງໃສ່ເພງບໍ່ໄດ້ອັບເດດແລ້ວບໍ່ໄດ້ຄືເກົ່,0
ໃຊ້ດີລາຄາສຸດຄຸ່ມ,1
ບໍມີຄົນແຊັດນໍາ,1
ເອີ້ນລົດຍາກຫລາຍ,0
ເປັນຫຍັງຫມູນວົງລໍ້ບໍ່ໄດ້ບອກວ່າເຈົ້າຫມົດການຫລີ້ນສໍາລັບມື້ນີ້ທັງໆທີຍັງບໍ່ໄດ້ຫມູນຫລີ້ນຊ້ໍາບໍ່ຄັກປານໃດ,0
ວລາວບົດໄບໄວບ,1
ກະດີຢູ່5ດາວ,1
ພູຍ,1
ສະດວກກວ່າກ່ອນ,1
ໃບມສອື່ນ,1
ເປັນຫຍັງເຂົ້າແອັບຄືບໍ່ໄດ້,0
ແອື້ອຍ,1
ເຮັດໃຫ້ເຮົາຕິດຕໍ່ກັບລູກຄ້າໄດສະດວກ,1
ແມ່ວົງດາວັນມີລິດ,1
ຖ້າໄດ້ຄືຄໍາເວົ້າກະຊິດີ,1
ອາຫານໄດ້ຊ້າຫຼາຍ ສັ່ງເປັນຊົ່ວໂມງຍັງບໍ່ໄດ້ກິນເລີຍ,0
ເຂົ້າເບິ່ງຄະແນນລະເດັ້ງອອກມາຈາກແອບບໍ່ດີລາວແອບ ຄັນສິເຮັດຜິດພາດແບບນີ້ຈັກສິໂຄສະນາເພື່ອ,0
ໂອເຄດີ,1
ໃຊ້ບໍ່ເປັນແຕ່ກະກົດດີໄປເລີຍ,1
ເຂົ້າແອັບຊ້າຫລາຍ,0
ໄດດ້າ,1
ບໍ່ສາມາດລົບຂໍ້ຄວາມໄດ້,0
ດ ເຍີິຍ,1
ເນັດບໍ່ຊ້າ ແຊັດກະບໍ່ໄປ ປັງປຸງແນ່ເດີ້,0
ມັກບ໋ອກເກີນໄປ,1
ຊອບມາກເລີຍເລ່ນສະຫນູດມາດ,1
ເດັກຕິດເກມ,1
ໃຊ້ດີເຂົ້າໃຈງ່າຍ,1
ເປັນແອບທີ່ມາດຕະຖານ,1
ຄວາມຮັກບໍພຽງພໍ,1
ມັກລີນສຸດໆ,1
ມັກຄັກ,1
ຫຼັກ5ຄືມາລົງທະບຽນຍາກແທ້,0
ຊິແລກເນັດໂຄດຍາກໂອນເງິນເຂົ້າ10.000ແຕ່ໃນແອັບ0ກີບ,0
ໂຄດສະບາຍແບບນີ່ສຸດຍອດ,1
ແອບນີດີຫຼາຍ ແຖມຫຍັງເບີງຫນັງໂດຍບໍ່ຕ້ອງຢ້ານດາຕາມົດອິກ,1
ເຕັມລ້ອຍ,1
ໃຊ້ງານດີເລີດ,1
ອັບເດດແລ້ວເຂົ້າບໍ່ໄດ້ແກ້ໄຂດ່ວນ,0
ຢ່າລືມໃສເລກແນະນໍາໃຫ້ແດ່ເດີຊ່ວຍໆກັນ 97808312,1
ຂອບໄຈທີໄດ້ຮູ້ເພືອນໆ,1
ໄຊ້ງານດີ,1
ບໍລີການດີ,1
ຕອນອິດນະຫມູນວົງລໍ້ບາດໄດ້ກະໄດ້ດາຕ້າ ມາຫຮັງໆນີ້ຫມູນ4 5ມື້ກະໄດ້ແຕ່ຟັງເພງ ກັບເຊີນເພື່ອນເອົາໄປ2ດາວສະ,0
ເອີ້ນ10 20ເທື່ອ ມື້ກະຍັງບໍ່ມີໃຜມາຮັບ ບໍ່ຄືຕອນຂີ້ຟຣີເອີ້ນປຸບມາປັບ ດຽວນີ້ເອີ້ນຖ້າເປັນຊົ່ວໂມງກະຍັງບໍ່ມີໃຜຕອບຮັບ,0
ເວລາເຂົ້າຫຼິ້ນແລ້ວຫມູນຄັ້ງດຽວກະວ່າຫມົດເວລາແລ້ວທັງທີ່ຊິກົດໄດ້5ຄັ້ງພັດໄດ້ຄັ້ງດຽວ ແກ້ໄຂແກ້ດີ,0
ເຂົ້າຫມູນວົງລໍ້ບໍ່ໃດ້ ຢາກຟັງເພງກະບໍ່ໃດ້ ດ້າຕ້າກະບໍ່ໃດ ແກ້ໄຂໃຫ້ແກ່,0
ວອດແອບແມ່ນແອບທເຈົ້າຫຼືສະແກມເມີເພາະພະຍາມເຂົາຕຶດຕັ້ງເບີດະກົດບໍ່ໄດດໃຫ້ໃປຕິດຕັ້ງຢູີບ່ອນໄມ່ຊື່ງປົກກະຕີເຮົາຕຶດຄັ່ງມາກະຫຼາຍປີຄືກັນສຸດນີ້ແປກໃຫ້ໃປຕີດຕັ້ງເບີໂທລະຫັດຮຸບຢູ່ບ່ອນອື່ນ,0
