experiment_name,model_key,training_mode,error_type,text,true_label,predicted_label,confidence_score,label,fold,source_index
decision-tree,decision-tree,baseline,false_negative,ໃຊ້ແອັບນີມາຍອມຮັບວ່າສະດວກສະບາຍໃຊ້ຕິດຕໍ່ຫຍັງກະງ່າຍຂື້ນ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ບໍ່ລິການໄວມາກກກ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ດີຫລາຍແອັບນີ້.ບໍ່ມີເນັດ.ກະຊ່ວຍໄດ້,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ທີບໍ່ຮູ້ຈັກ,1,0,0.686142,1,,
decision-tree,decision-tree,baseline,false_negative,ບໍ່ມີເງິນຝາກ555,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ໃຊ້ດີ ສະດຸດເລັກນ່ອຍແຕ່ກະຖືວ່າໂອເຄຢູ່,1,0,0.940264,1,,
decision-tree,decision-tree,baseline,false_negative,ໃຫ້ເປັນທີ່ຮູ້ຈັກຂອງຄົນລາວ,1,0,0.686142,1,,
decision-tree,decision-tree,baseline,false_negative,ຄັກຢູ່ ແຕ່ໃຫ້ອັບເດດດຸໂພດ,1,0,0.975217,1,,
decision-tree,decision-tree,baseline,false_negative,ດີ ແຕ່ມື້ນີ້ເຂົ້າແອັບບໍ່ໄດ້ເລີຍ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ໂທບໍ່ໃດ້,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ໄຫ້ອັບເດັດຕະຫຼອດ,1,0,0.686142,1,,
decision-tree,decision-tree,baseline,false_negative,ເປັນຫຍັງຂ້ອຍຕັ້ງລາຍຊື່ແອບບໍ່ໄດ້,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ເກົ່າ,1,0,0.741557,1,,
decision-tree,decision-tree,baseline,false_negative,ຄວນມີພາສາລາວແນ່,1,0,0.572924,1,,
decision-tree,decision-tree,baseline,false_negative,ຢາກໂທຖາມທານ່ເລື້ອງສະພາບຕົນເອງບໍ່ສະບາຍຫລາຍ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ໄດ້ແນ່ນອນ,1,0,0.572924,1,,
decision-tree,decision-tree,baseline,false_negative,ໃຊ້ງານສະດວກດີ ບໍ່ໄດ້ກັງວົນເລື່ອງເອົາເງິນສົດຕິດຕົວ,1,0,0.985002,1,,
decision-tree,decision-tree,baseline,false_negative,ຢາກໄຫ້ ເປັນ ລົດ ຈັດ ຫລາຍກວ່າລົດໄຫຍ່ 1ສະດວກວອງໄວສະລັບທາງໃນເມືອງ 2ຄ້າໃຊ້ຈ່າຍລົດລົງ 3 ຄິດຄືກັນບໍ່ ວ່າຖ້າມີລົດຈັກ ຄົນຈະໃຊ້ຫລາຍຂື້ນອີກ?,1,0,0.994453,1,,
decision-tree,decision-tree,baseline,false_negative,ຍັງບໍ່ມີຄວາມຮູ້ພຽຽພໍ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ເອິ້ນຍາກແຕ່ໄວ,1,0,0.625715,1,,
decision-tree,decision-tree,baseline,false_negative,ສວນນີ້ບໍ່ມີເງິນ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ສາມແຍກບ່ອນເກົ່າ,1,0,0.741557,1,,
decision-tree,decision-tree,baseline,false_negative,ສັນຍານສາໂພດ,1,0,0.625715,1,,
decision-tree,decision-tree,baseline,false_negative,ໄຊ້ຕະຫລອດ,1,0,0.533827,1,,
decision-tree,decision-tree,baseline,false_negative,ຢາກໃຫ້ມີ botton ຊື້ຫງວດເກົ່າໄດ້,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ບໍ່ເຂົ້າໃຈຄວນເຮັດຈະໄດ້ເຂົ້າບໍໄດ້ເລີຍອາທີບາຍນ້ອຍ ຂໍຂອບໃຈ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ຕິດຕັ້ງແລ້ວໃສ່ລະຫັດພ້ອມເດີ້ 6721 4505,1,0,0.96601,1,,
decision-tree,decision-tree,baseline,false_negative,ຂໍເງິ່ນແນ່200ພັນ,1,0,0.522234,1,,
decision-tree,decision-tree,baseline,false_negative,ສະບາຍດີທູກຄົນຮັກເຈົ້າຕະຫລອດໄປ,1,0,0.533827,1,,
decision-tree,decision-tree,baseline,false_negative,ຖ້າໂຫລດມາໃຫມ່ກະໄດ້ຮັບເນັດຢູ່ຫວາ,1,0,0.602147,1,,
decision-tree,decision-tree,baseline,false_negative,ໃຫ້ປັບແນມຸນໄດ້ເນັດແຕ່ແບງບໍໄດ້ ຄັນແບງໄດ້ຄືສີດີ,1,0,0.955309,1,,
decision-tree,decision-tree,baseline,false_negative,ຄົນທີ່ເຮົາມັກ ເຂົາບໍ່ຕອບເຮົາເລີຍ,1,0,0.567416,1,,
decision-tree,decision-tree,baseline,false_negative,ຊົມເຊີຍເຮັດໄດ້ດີຫຼາຍແຕ່ ຂໍຄືນການອ່ານຂໍຄວາມທີ່ຫາຍໄປກະລຸນນາບອກແດ່ ເປັນຍອ້ນຫຍັງ,1,0,0.940264,1,,
decision-tree,decision-tree,baseline,false_negative,ຜ່ານມາມີປັນຫາທາງດ້ານສັນຍານແນັດ,1,0,0.625715,1,,
decision-tree,decision-tree,baseline,false_negative,ແອບດີໃຫ້ໄປເລີ່ຍ5ດາວ ແລະຢາກບອກຄົນທີ່ຢາກໂຫລດແອບນີ້ມາໃຊ້ວ່າໃຫ້ໂຫລດມາໃຊ້ເລີ່ຍແອບເຂົາດີແທ້ ໃຊ້ແອບນີ້ມັນກະດີບໍ່ຕ່າງຫຍັງກັບຢູ່ທູບຕໍ່ໄປຊິໃຊ້ແຕ່ແອບນີ້,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ຈົນເມືອຍອັບເດດ,1,0,0.862266,1,,
decision-tree,decision-tree,baseline,false_negative,ຂໍໄດ້ເດີ້5ດາວແລ້ເດີ້,1,0,0.955309,1,,
decision-tree,decision-tree,baseline,false_negative,ບໍ່ມີຄົນແຊທມາແກ້ໃຂໃຫ້ຂ້ແນ່,1,0,0.984982,1,,
decision-tree,decision-tree,baseline,false_negative,ໃຊ້ງານໄດ້ດີແລະເຮັດໃຫ້ຂ້ອຍໄດ້ຮູ້ຈັກຫມູ່ເພື່ອນໄດ້ຫລາຍຂື້ນ. ຂອບໃຈກັບappນີ້ຫລາຍໆເດິ.ມັນເປັນ app ທີ່ດີທີສຸດໃນການໃຊ້ສື່ສັງຄົມອອນລາຍ.ຖ້າມີ10ດາວຂ້ອຍໃຫ້ໄປເລີ່ຍ,1,0,0.994453,1,,
decision-tree,decision-tree,baseline,false_negative,ອັບເດດບໍໄດັ,1,0,0.522234,1,,
decision-tree,decision-tree,baseline,false_negative,ຍັງບໍ່ເກັງເທື່ອ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ບໍ່ຮູ້ວິທີກູ້ຂໍມູນເກົ່າldb ຂອງຕົນຄຶນ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ມັນເປັນສິ່ງທີ່ດີຄົບເຄື່ອງທົດສອບທຸກຢ່າງຂ້າພະເຈົ້າຫມັ້ນໃຈຢູ່ຢ່າງດຽວຄືສໍາພັດໄດ້ວ່າສິ່ງທີ່ໃຫ້ມາເພິ່ນເປັນຫຍັງຈຶ່ງຖາມແບບນັ້ນທັ້ງທີ່ໂຕເອງບໍ່ຮູ້ເລື້ອງເລີຍແຕ່ກະເກິດຂຶ້ນຈິງ161 500,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ຂ້ອຍບໍ່ມັກໂຄສະນາ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ກໍາລັງຮຍນຮູ້ກຍ່ວກັບການຕັ້ງຄ່າແລະໃສ່ຂໍ້ມູມ.ຄັນຖ້າຂ້ອຍຫາກຜິດພາດປະການໃດໆຂ້ອຍຂໍອາໄພໄວ້ໂອກາດນີ້ດວ້ຍເພາະກໍາລັຮຍນແລະສືກສາຢູ່.ບໍ່ໄດ້ເຈຕະນາຂໍອາໄພຈາກໄຈຈິງຈິງ.,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ຂອບໃຈເດິບໍ່ໄດ້ເນັດ,1,0,0.985002,1,,
decision-tree,decision-tree,baseline,false_negative,ຢາກເບີ່ງທຸກຢ່າງຍາມບໍ່ມີເນັດເດນໍ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ຊີວິດຕິລົບ.ຄົບກັບຄົນບໍ່ມີໃຈ.ຈົບ ໂສດ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ທຝີງ່ບໍຕຮືທວາຍງ່,1,0,0.882289,1,,
decision-tree,decision-tree,baseline,false_negative,ແອບໃຊ້ດີຫຼາຍສະດວກ ໃຜທີດາວໂຫລດແອບນີ້ ໄຫ້ໃຊ້ລະຫັດແນະນໍາ 78800544 ເພື່ອຮັບເງິນແນະນໍາ,1,0,0.602147,1,,
decision-tree,decision-tree,baseline,false_negative,ຄົນຈິດຕາມບໍ່ຫຼາຍ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ດີເກິນຈົນເປີດກ້ອງບໍໄດ້ເລີຍ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ອະໄລກໍ່ດີເສຍແຕ່ເງີນມີຫມ້ອຍ,1,0,0.940264,1,,
decision-tree,decision-tree,baseline,false_negative,ນັກຮຽນຂັ້ນປະຖົມນົມເຜື່ງຕັ້ນເຕົ້າ,1,0,0.784649,1,,
decision-tree,decision-tree,baseline,false_negative,ຍັງຮັກຄືເກົ່າ,1,0,0.741557,1,,
decision-tree,decision-tree,baseline,false_negative,ຄະແນ່ນ5ດາ,1,0,0.572924,1,,
decision-tree,decision-tree,baseline,false_negative,ພູມໃຈແລະຂອບໃຈທີ່ປະເທດລາວເຮົາມີທະນາຄານທີ່ທັນສະໄຫມແລະສະດວກສະບາຍ ຄົງຊິບໍ່ເຮັດໃຫ້ລູກຄ້າຜິດຫວັງເລື່ອງມິດຊາຊີບແຮັກຂໍ້ມູນຄວາມປອດໄພແລະເອົາເງິນໄປໃນທີ່ສຸດ.,1,0,0.800317,1,,
decision-tree,decision-tree,baseline,false_negative,ຖື່ວ່າດີນັກເຂົ້າແລ້ວບໍ່ຢາກອອກ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ຢາກໄຫ້ເຕີມເງີນດ້ວຍບັດເຕີມໄດ້ ເພື່ອຜູ້ທີ່ບໍ່ສະດວກໃນການເຕີມຜ່ານຊ່ອງທາງອື່ນ.,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ອ້າຍຈົນນ້ອງຖົນໄດ້ບໍ່ຖາຖົນໄດ້ .ອ້າຍຮັກຕະລອດຊີວິດ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ວ່ອງໄວເຂົ້າໃຈງ່າຍແລະທີ່ສໍາຄັນມີໂບນັດຄູນ2ອິກຕື່ມ,1,0,0.904519,1,,
decision-tree,decision-tree,baseline,false_negative,ແອັບນີ້ໄຊ້ດີໂດຍສະເພາະບໍ່ມີເງິນເຕິມເນັດ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ສັນ ຜູ້ ເຂົ້າ ຊົມ ໃຊ້ ໄຟຟ້າ ນ້ໍາ ຂອງ ທີ່ ໃຊ້,1,0,0.904519,1,,
decision-tree,decision-tree,baseline,false_negative,ສົງທ້າຍປີເກົ່າ,1,0,0.741557,1,,
decision-tree,decision-tree,baseline,false_negative,ຂອບໃຈ ທີ່ມີ ໂລກາ ບໍລິການ ຕະຫລອດ24ຊົ້ວໂມງ,1,0,0.533827,1,,
decision-tree,decision-tree,baseline,false_negative,ຝັນວ່າຖືກເລກຈາກແອັບໂຊກໄຊ ແຕ່ກະເປັນໄດ້ແຕ່ຄວາມຝັນ ຂໍໃຫ້ແອັບໂຊກໄຊຊ່ວຍເຮັດສານຝັນຂອງຂ້ອຍໃຫ້ເປັນຈິງແນ່,1,0,0.572924,1,,
decision-tree,decision-tree,baseline,false_negative,ເພື່ອນ ເກົ່າ,1,0,0.724015,1,,
decision-tree,decision-tree,baseline,false_negative,ເປັນຄົນຈໍາຫຍັງບໍ່ຄ່ອຍໄດ້.ຜິດພາດຫຍັງໄປກະຂໍອະໄພເດີ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ເຮົາຄົນບໍ່ມີນ້ໍາໃຈ ໃຜບໍ່ສົນ,1,0,0.800317,1,,
decision-tree,decision-tree,baseline,false_negative,ຂໍໃຫ້ຂ້ອຍດາວໂຫລດໄດ້,1,0,0.602147,1,,
decision-tree,decision-tree,baseline,false_negative,ດີ ແຕ່ວ່າມີຫມູ່ໃນເຝດຫລາຍ ແຕ່ບໍ່ເຫັນຫມົດ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ຊື້ງ່າຍຈ່າຍໄວອີຫລີ ໃຜໂຫລດແລ້ວໃສ່ລະຫັດໃຫ້ແນ່ເດີ້ 78704981,1,0,0.572924,1,,
decision-tree,decision-tree,baseline,false_negative,ພາກຕີດຕາມແນ່ເພືອນໆທຸກຄົນ,1,0,0.572924,1,,
decision-tree,decision-tree,baseline,false_negative,ຍາກໄຫ້ໄຊ້ເນັດບໍ່ເປືອງ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ເປັນຫຍັງມັກໃຫ້ອັບເດດ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,goodຍອມຮັບໃນຄໍາຕິຊົມເພາະຮຽນຮູ້ບໍ່ເຖິງ.,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ເປັນຫຍັງຢູ່ດີໆຄືເຂົ້າເຟສບໍ່ໄດ້ຫລິ້ນເກມກະເດັ້ງອອກເຂົ້າບໍ່ໄດ້ກະລຸນາແກ້ໄຂໃຫ້ແດ່ຂອບໃຈ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ມີຄວາມປອດໄພສູງມີຄວາມສະດວກສະບາຍ ບໍ່ມີຫຍັງຊັບຊ້ອນ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ດີຫຼາຍຕັ້ງແຕ່ຂ້ອຍໃຊ້ແອັບນີ້ບ່ໍໄດ້ເຕີມບັດຈັກເທື່ອເລີຍມັກຫຼາຍ,1,0,0.994453,1,,
decision-tree,decision-tree,baseline,false_negative,ການລິ້ນແຟດສັນຍານຍັງບໍ່ຟາກດີປານໄດ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ບໍ່ແຄແຟນເກົ່າ,1,0,1.0,1,,
decision-tree,decision-tree,baseline,false_negative,ສະດວກສະບາຍ ຈ່າຍຄານໍ້າ ຈ່າຍຄາໄຟ ຈ່າຍຄາໂທລະສັບສະບາຍໆບໍ່ຕ້ອງເສຍເວລາໄປສູນບໍລິການ ຖືກໃຈຫຼາຍ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ທ່ານໃດເຂົ້າມາໄຫມ່ແນະນໍາໄຫ້ໃສ່ລະຫັດນີ້ເດີ59901731 ຈະໄດ້ຮັບເປີເຊັນໃນການຊື້,1,0,0.904519,1,,
decision-tree,decision-tree,baseline,false_negative,ດີຫລາຍຊື້ເລກບໍ່ເຄີຍຖືກ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ບັນຍາຍອະທິບາຍບັນດາຊູຄູຈະຮູ,1,0,0.625715,1,,
decision-tree,decision-tree,baseline,false_negative,ໃຊ້ຈ່າຍສະດວກວອ່ງໄວດີ ໃຫ້ປັບປຸງຄ່າທໍານຽມບໍລິການຍັງສູງ,1,0,0.522234,1,,
decision-tree,decision-tree,baseline,false_negative,ສ່ວນຫຼາຍຈະເຫັນແຕ່ໂພສເກົ່າໆຄົນເດີ່ມທັງທີເພືອນຢູ່ເຟດບຸກມີເປັນ4 5ພັນຄົນ,1,0,0.724015,1,,
decision-tree,decision-tree,baseline,false_negative,ດີຫລາຍແຕ່ຂ້ອຍຢາກບອກວ່າລົງທະບງນຄືບໍ່ໄດ້ເງິນເນັດຕາມເວົ້າເດີແຕ່ເຊີ່ນຫມູ່ເຂົ້ານໍານີ້ກະໄດ້100 ແລ້ວ,1,0,0.985002,1,,
decision-tree,decision-tree,baseline,false_negative,ເຂົ້າໃຊ້ບໍ່ລືມລະຫັດ,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ດີຫລາຍໂຫລດຍາກຊິຫາຍແອັບອັນນິ,1,0,0.602147,1,,
decision-tree,decision-tree,baseline,false_negative,ບັກທືກຄືບໍ່ໃດ້,1,0,0.874798,1,,
decision-tree,decision-tree,baseline,false_negative,ຄືບໍ່ຂຶ້ນອອນ,1,0,0.874798,1,,
